Arrival Date,Consignee,Consignee Address,Consignee City,Consignee State/Region,Consignee Postal Code,Consignee Country,Consignee Full Address,Consignee Email 1,Consignee Email 2,Consignee Email 3,Consignee Phone 1,Consignee Phone 2,Consignee Phone 3,Consignee Fax,Consignee Website 1,Consignee Website 2,Consignee Profile,Consignee D-U-N-S®,Consignee Industry,Consignee Revenue,Consignee Employees,Consignee Market Capitalization,Consignee Trade Roles,Consignee SIC Codes,Shipper,Shipper Address,Shipper City,Shipper State/Region,Shipper Postal Code,Shipper Country,Shipper Full Address,Shipper Email 1,Shipper Email 2,Shipper Email 3,Shipper Phone 1,Shipper Phone 2,Shipper Phone 3,Shipper Fax,Shipper Website 1,Shipper Website 2,Shipper Profile,Shipper D-U-N-S®,Shipper Industry,Shipper Revenue,Shipper Employees,Shipper Market Capitalization,Shipper Trade Roles,Shipper SIC Codes,Shipment Destination,Shipment Destination Region,Quantity,Weight (kg),Value of Goods (USD),Number of Containers,HS Code,Goods Shipped
2016-01-18,Tabletops Unlimited Inc.,23000 Avalon Boulevard,Carson,California,90745,United States,"23000 Avalon Boulevard, Carson, CA 90745, USA",tabletops@tabletopsunltd.com,,,+1 310 549 6000,,,+1 310 549 8500,tabletopsunltd.com,,https://panjiva.com/Tabletops-Unlimited-Inc/4417192,106846579,Household Durables,39757656,100,,Logistics,"2392, 5023","Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","The Port of Los Angeles, Los Angeles, California",Pacific Region,333 CTN,616.0,"",1,3924.10,PLASTIC MUG
2016-01-16,Bullet Line Llc,6301 East 10th Avenue,Hialeah,Florida,33013,United States,"6301 East 10th Avenue #110, Hialeah, FL 33013, USA",pchang@bulletline.com,pchang@bulletline.co,ex.7208e-mail:pchang@bulletline.com,+1 305 623 9223,,,,,,https://panjiva.com/Bullet-Line-Llc/14478496,809596765,Media,93925594,450,,"",3993,"Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","Port Of Entry-Miami Seaport, Miami, Florida",Southeast Region,626 CTN,3443.0,"",1,3923.30,PLASTIC BOTTLE
2016-01-16,Franmara Incorporpated,560 Work St,Salinas,California,93901,United States,"560 Work St, Salinas, CA 93901, USA",emjocelyn.ng@jas.com,emfrankpat@franmara.com,emfranksr@franmara.com,+1 831 422 4000,+1 831 422 7000,,,,,https://panjiva.com/Franmara-Incorporpated/34639709,,,,,,Manufacturer,5023,"Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","Port of Oakland, Oakland, California",Pacific Region,63 CTN,756.0,"",1,9617.00,VACUUM FLASK
2016-01-15,Jushi Usa,4982 4th Street,Baldwin Park,California,91706,United States,"4982 4th Street, Baldwin Park, CA 91706, USA",info@jushiusa.com,,,+1 626 960 2038,,,+1 626 960 2037,jushiusa.com,,https://panjiva.com/Jushi-USA/2075822,931867154,Household Durables,10210070,510,,Logistics,"5033, 5045","Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","The Port of Los Angeles, Los Angeles, California",Pacific Region,1150 CTN,9315.0,"",1,7323.93,"PLASTIC MUG  STAINLESS STEEL
PLASTIC MUG  STAINLESS STEEL
MUG"
2016-01-15,Allied Imex Inc.,1530 West El Segundo Boulevard,Gardena,California,90249,United States,"1530 West El Segundo Boulevard, Gardena, CA 90249, USA",sales@alliedimex.com,,,+1 310 516 1616,,,+1 310 516 9696,alliedimex.com,,https://panjiva.com/Allied-Imex-Inc/1893882,,,2695212,15,,Wholesale,"5023, 5719","Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","The Port of Los Angeles, Los Angeles, California",Pacific Region,1116 CTN,5766.0,"",1,3924.10,"PLASTIC BOTTLE  PLASTIC MUG
PLASTIC BOTTLE  PLASTIC MUG"
2016-01-15,Jml Trading,412 North Main Street,Buffalo,Wyoming,82834,United States,"412 N Main St #100, Buffalo, WY 82834, USA",,,,+1 323 863 8100,+1 626 283 5950,+1 307 217 8845,,,,https://panjiva.com/Jml-Trading/37511939,,,,,,"Trading Company, Wholesale","","Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","Port of Long Beach, Long Beach, California",Pacific Region,125 CTN,1438.0,"",1,"",VACUUM CUP
2016-01-15,Takeya Usa Cororation,5301 Grant Avenue,Cleveland,Ohio,44125,United States,"5301 Grant Avenue, Cleveland, OH 44125, USA",,,,+1 647 786 5488,,,,,,https://panjiva.com/Takeya-USA-Cororation/36516297,,,,,,"","","Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","Port of Long Beach, Long Beach, California",Pacific Region,31 CTN,180.0,"",1,3923.50,PLASTICS LIDS
2016-01-11,Magnum Solace Llc,1619 Woodcrest Drive,Houston,Texas,77018,United States,"1619 Woodcrest Dr, Houston, TX 77018, USA",,,,+1 303 570 8837,,,,,,https://panjiva.com/Magnum-Solace-Llc/37914205,,,,,,"","","Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","The Port of Los Angeles, Los Angeles, California",Pacific Region,83 CTN,913.0,"",1,"",VACUUM CUP
2016-01-10,Bic Graphic Usa,5151 Moundview Drive,Red Wing,Minnesota,55066,United States,"5151 Moundview Drive, Red Wing, MN 55066, USA",,,,+1 651 388 1298,,,,,,https://panjiva.com/Bic-Graphic-USA/35089172,079199377,Media,,449,,Manufacturer,"3993, 5199","Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","Minneapolis St.Paul International Airport, Minneapolis‑St. Paul, Minnesota",North Central Region,155 CTN,1444.0,"",1,3924.10,PLASTIC MUG
2016-01-09,Elite Creators,3884 South River Road,St. George,Utah,84790,United States,"3884 South River Road, St. George, UT 84790, USA",,,,+1 435 275 0004,,,,elitecreators.com,,https://panjiva.com/Elite-Creators/5138652,,,856856,5,,"",3841,"Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","Otay Mesa Station, Otay Mesa Station, California",Pacific Region,6 CTN,64.0,"",1,"",PLASTIC LID
2016-01-07,Kids Konserve Llc,205 East Lexington Avenue,Phoenix,Arizona,85012,United States,"205 East Lexington Avenue, Phoenix, AZ 85012, USA",,,,+1 602 288 8335,,,,kidskonserve.com,,https://panjiva.com/Kids-Konserve-Llc/4950366,958167269,,90200000,451,,"",4953,"Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","Houston, Houston, Texas",Southwest Region,1517 CTN,15398.0,"",1,9617.00,"VACUUM CUP STAINLESS STEEL DRINK STRAWS THERM
."
2016-01-05,Tabletops Unlimited Inc.,23000 Avalon Boulevard,Carson,California,90745,United States,"23000 Avalon Boulevard, Carson, CA 90745, USA",tabletops@tabletopsunltd.com,,,+1 310 549 6000,,,+1 310 549 8500,tabletopsunltd.com,,https://panjiva.com/Tabletops-Unlimited-Inc/4417192,106846579,Household Durables,39757656,100,,Logistics,"2392, 5023","Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","The Port of Los Angeles, Los Angeles, California",Pacific Region,1084 CTN,2721.0,"",1,"",KITCHENWARE
2016-01-04,Bullet Line Llc,6301 East 10th Avenue,Hialeah,Florida,33013,United States,"6301 East 10th Avenue #110, Hialeah, FL 33013, USA",pchang@bulletline.com,pchang@bulletline.co,ex.7208e-mail:pchang@bulletline.com,+1 305 623 9223,,,,,,https://panjiva.com/Bullet-Line-Llc/14478496,809596765,Media,93925594,450,,"",3993,"Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","Port Of Entry-Miami Seaport, Miami, Florida",Southeast Region,433 CTN,2381.0,"",1,3923.30,PLASTIC BOTTLE
2016-01-04,Leed's World Inc.,400 Hunt Valley Road,New Kensington,Pennsylvania,15068,United States,"400 Hunt Valley Road, New Kensington, PA 15068, USA",,,,+1 724 334 9000,,,+1 724 334 0342,promosphere.com,,https://panjiva.com/Leed-s-World-Inc/2034286,809596765,Trading Companies and Distributors,221893053,32,,"","2394, 3161, 3172, 5111, 5112, 5199","Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","New York, New York",New York Region,177 CTN,1982.0,"",1,6912.00,"CERAMIC MUG
H.S CODE: 6912.00.4400"
2016-01-03,Sweda Co. Llc,,,,,,"17411 VALLEY BOULEVARD CITY OF INDUSTRY, CA 91744",,,,+1 626 357 9999,,,+1 626 357 6080,,,https://panjiva.com/Sweda-Co-Llc/1865860,,,121463020,200,,"Manufacturer, Wholesale","5044, 5094","Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","The Port of Los Angeles, Los Angeles, California",Pacific Region,920 PCS,6624.0,"",1,3924.10,"PLASTIC MUG + THIS SHIPMENT CONTAINS NO SOLID
 WOOD PACKAGING MATERIALS
."
2016-01-03,Bentley Consulting Services Corp.,430 Lake Cook Road,Deerfield,Illinois,60015,United States,"430 Lake Cook Road, Deerfield, IL 60015, USA",,,,,,,,,,https://panjiva.com/Bentley-Consulting-Services-Corp/4385376,,,190000,2,,"",8748,"Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","Illinois International Port District, Chicago, Illinois",North Central Region,232 PKG,4176.0,"",1,3924.10,PLASTIC BOWL 232 CTN
2016-01-02,Leed's World Inc.,400 Hunt Valley Road,New Kensington,Pennsylvania,15068,United States,"400 Hunt Valley Road, New Kensington, PA 15068, USA",,,,+1 724 334 9000,,,+1 724 334 0342,promosphere.com,,https://panjiva.com/Leed-s-World-Inc/2034286,809596765,Trading Companies and Distributors,221893053,32,,"","2394, 3161, 3172, 5111, 5112, 5199","Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","New York/Newark Area, Newark, New Jersey",New York Region,296 CTN,2368.0,"",1,9617.00,VACUUM FLASK
2015-12-31,Ets Express Inc.,420 Lombard Street,Oxnard,California,93030,United States,"420 Lombard Street, Oxnard, CA 93030, USA",info@etsexpress.com,,,+1 805 278 7771,,,,etsexpress.com,,https://panjiva.com/Ets-Express-Inc/1981160,105790948,,14110476,35,,Logistics,"3231, 3479","Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","The Port of Charleston, Charleston, South Carolina",Southeast Region,1445 CTN,6424.0,"",1,3923.30,PLASTIC BOTTLE
2015-12-31,Aleay Designs Inc.,4099 Ocean Avenue,Brooklyn,New York,11235,United States,"4099 Ocean Avenue, Brooklyn, NY 11235, USA",,,,+1 732 382 3911,,,,,,https://panjiva.com/Aleay-Designs-Inc/1892818,084081371,,970369,3,,"",5023,"Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","New York/Newark Area, Newark, New Jersey",New York Region,596 CTN,5900.0,"",1,9617.00,VACUUM FLASK
2015-12-27,Bueglo Llc,1156 West Duarte Road,Arcadia,California,91007,United States,"1156 W Duarte Rd, Arcadia, CA 91007, USA",,,,,,,,,,https://panjiva.com/Bueglo-Llc/37850811,,,,,,"","","Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","The Port of Los Angeles, Los Angeles, California",Pacific Region,125 CTN,850.0,"",1,3923.30,PLASTIC BOTTLE
2015-12-27,Sweda Co. Llc,,,,,,"17411 VALLEY BOULEVARD CITY OF INDUSTRY, CA 91744",,,,+1 626 357 9999,,,+1 626 357 6080,,,https://panjiva.com/Sweda-Co-Llc/1865860,,,121463020,200,,"Manufacturer, Wholesale","5044, 5094","Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","The Port of Los Angeles, Los Angeles, California",Pacific Region,1040 PCS,7488.0,"",1,3924.10,"PLASTIC MUG + THIS SHIPMENT CONTAINS NO SOLID
 WOOD PACKAGING MATERIALS
."
2015-12-27,Sweda Co. Llc,,,,,,"17411 VALLEY BOULEVARD CITY OF INDUSTRY, CA 91744",,,,+1 626 357 9999,,,+1 626 357 6080,,,https://panjiva.com/Sweda-Co-Llc/1865860,,,121463020,200,,"Manufacturer, Wholesale","5044, 5094","Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","The Port of Los Angeles, Los Angeles, California",Pacific Region,240 PCS,1968.0,"",1,3923.10,"PLASTIC FOOD CONTAINER + THIS SHIPMENT
CONTAINS NO SOLID WOOD PACKAGING MATERIALS
."
2015-12-21,Ets Express Inc.,420 Lombard Street,Oxnard,California,93030,United States,"420 Lombard Street, Oxnard, CA 93030, USA",info@etsexpress.com,,,+1 805 278 7771,,,,etsexpress.com,,https://panjiva.com/Ets-Express-Inc/1981160,105790948,,14110476,35,,Logistics,"3231, 3479","Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","The Port of Los Angeles, Los Angeles, California",Pacific Region,1165 CTN,5476.0,"",1,3923.30,PLASTIC BOTTLE
2015-12-21,Sweda Co. Llc,,,,,,"17411 VALLEY BOULEVARD CITY OF INDUSTRY, CA 91744",,,,+1 626 357 9999,,,+1 626 357 6080,,,https://panjiva.com/Sweda-Co-Llc/1865860,,,121463020,200,,"Manufacturer, Wholesale","5044, 5094","Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","The Port of Los Angeles, Los Angeles, California",Pacific Region,320 PCS,3680.0,"",1,7010.90,"GLASS BOTTLE + THIS SHIPMENT CONTAINS NO
SOLID WOOD PACKAGING MATERIALS
."
2015-12-19,Cook Pro,1885 Iowa Avenue,Riverside,California,92507,United States,"1885 Iowa Avenue, Riverside, CA 92507, USA",,,,+1 951 686 8282,,,,,,https://panjiva.com/Cook-Pro/5354112,,,880895,5,,"",5064,"Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","The Port of Los Angeles, Los Angeles, California",Pacific Region,449 CTN,3817.0,"",1,3923.30,"PLASTIC BOTTLE PO#2698 THIS SHIPMENT
CONTAINS NO WOOD PACKAGING MATERIALS.
."
2015-12-19,Base Brandsmllc,6565 Knott Avenue,Buena Park,California,90620,United States,"6565 Knott Avenue, Buena Park, CA 90620, USA",,,,+1 404 542 6545,,,,,,https://panjiva.com/Base-Brandsmllc/35131563,,,,,,"","","Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","The Port of Los Angeles, Los Angeles, California",Pacific Region,589 CTN,1485.0,"",1,9617.00,"STAINLESS STEEL BOTTLE
VACUUM FLASK"
2015-12-18,Allied Imex Inc.,1530 West El Segundo Boulevard,Gardena,California,90249,United States,"1530 West El Segundo Boulevard, Gardena, CA 90249, USA",sales@alliedimex.com,,,+1 310 516 1616,,,+1 310 516 9696,alliedimex.com,,https://panjiva.com/Allied-Imex-Inc/1893882,,,2695212,15,,Wholesale,"5023, 5719","Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","Port of Long Beach, Long Beach, California",Pacific Region,810 CTN,4680.0,"",1,3923.30,"PLASTIC BOTTLE
PLASTIC BOTTLE"
2015-12-17,Zoli Inc.,870 Mitten Road,Burlingame,California,94010,United States,"870 Mitten Road, Burlingame, CA 94010, USA",,,,+1 650 239 9520,,,,zoli-inc.com,,https://panjiva.com/Zoli-Inc/4060385,,,1821411,14,,"",7549,"Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","Port of Oakland, Oakland, California",Pacific Region,376 CTN,4480.0,"",1,6911.10,CERAMIC MUG
2015-12-17,Aquasana,6310 Midway Road,Haltom City,Texas,76117,United States,"6310 Midway Road, Haltom City, TX 76117, USA",,,,+1 817 536 5250,,,,,,https://panjiva.com/Aquasana/5679245,006085815,,44000000,100,,"","3569, 3589","Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","Port of Long Beach, Long Beach, California",Pacific Region,90 CTN,1378.0,"",1,"",SILICONE SLEEVE
2015-12-16,Ets Express Inc.,420 Lombard Street,Oxnard,California,93030,United States,"420 Lombard Street, Oxnard, CA 93030, USA",info@etsexpress.com,,,+1 805 278 7771,,,,etsexpress.com,,https://panjiva.com/Ets-Express-Inc/1981160,105790948,,14110476,35,,Logistics,"3231, 3479","Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","The Port of Los Angeles, Los Angeles, California",Pacific Region,1165 CTN,5476.0,"",1,3923.30,PLASTIC BOTTLE
2015-12-16,Sweda Co. Llc,,,,,,"17411 VALLEY BOULEVARD CITY OF INDUSTRY, CA 91744",,,,+1 626 357 9999,,,+1 626 357 6080,,,https://panjiva.com/Sweda-Co-Llc/1865860,,,121463020,200,,"Manufacturer, Wholesale","5044, 5094","Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","The Port of Los Angeles, Los Angeles, California",Pacific Region,1160 PCS,8628.0,"",1,3924.10,"PLASTIC MUG PLASTIC FOOD CONTAINER + THIS
SHIPMENT CONTAINS NO SOLID WOOD PACKAGING
MATERIALS"
2015-12-16,Sweda Co. Llc,,,,,,"17411 VALLEY BOULEVARD CITY OF INDUSTRY, CA 91744",,,,+1 626 357 9999,,,+1 626 357 6080,,,https://panjiva.com/Sweda-Co-Llc/1865860,,,121463020,200,,"Manufacturer, Wholesale","5044, 5094","Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","The Port of Los Angeles, Los Angeles, California",Pacific Region,675 PCS,7418.0,"",1,9617.00,"VACUUM FLASK + THIS SHIPMENT CONTAINS NO
SOLID WOOD PACKAGING MATERIALS
."
2015-12-14,Bic Graphic Usa,5151 Moundview Drive,Red Wing,Minnesota,55066,United States,"5151 Moundview Drive, Red Wing, MN 55066, USA",,,,+1 651 388 1298,,,,,,https://panjiva.com/Bic-Graphic-USA/35089172,079199377,Media,,449,,Manufacturer,"3993, 5199","Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","Minneapolis St.Paul International Airport, Minneapolis‑St. Paul, Minnesota",North Central Region,125 CTN,1150.0,"",1,9608.10,BALL PEN
2015-12-14,Tabletops Unlimited Inc.,23000 Avalon Boulevard,Carson,California,90745,United States,"23000 Avalon Boulevard, Carson, CA 90745, USA",tabletops@tabletopsunltd.com,,,+1 310 549 6000,,,+1 310 549 8500,tabletopsunltd.com,,https://panjiva.com/Tabletops-Unlimited-Inc/4417192,106846579,Household Durables,39757656,100,,Logistics,"2392, 5023","Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","The Port of Los Angeles, Los Angeles, California",Pacific Region,2132 CTN,4518.0,"",1,3924.10,"TABLEWARE AND KITCHENWARE OF PLASTICS
KITCHENWARE
 FAX 0571-87923699"
